,DATETIME,4-2-0,4-2-1,4-2-2,4-2-3,4-2-4,4-2-5,4-2-6,4-2-7,4-2-8,4-2-9,4-2-10,TEMP,MAX,MIN,RH
141,2022-01-06 21:00:00,45.0,114.0,84.0,123.0,66.0,96.0,72.0,39.0,87.0,72.0,30.0,17.166666666666668,22.888888888888893,14.222222222222223,72.9425125368049
142,2022-01-06 22:00:00,36.0,90.0,63.0,99.0,66.0,72.0,63.0,30.0,78.0,69.0,30.0,17.166666666666668,22.888888888888893,14.222222222222223,72.9425125368049
143,2022-01-06 23:00:00,33.0,63.0,45.0,78.0,45.0,51.0,36.0,18.0,57.0,45.0,24.0,17.166666666666668,22.888888888888893,14.222222222222223,72.9425125368049
144,2022-01-07 00:00:00,18.0,48.0,33.0,48.0,33.0,36.0,33.0,12.0,39.0,27.0,18.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
145,2022-01-07 01:00:00,18.0,39.0,24.0,36.0,24.0,30.0,21.0,9.0,33.0,18.0,9.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
146,2022-01-07 02:00:00,15.0,33.0,18.0,27.0,21.0,21.0,18.0,12.0,27.0,15.0,6.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
147,2022-01-07 03:00:00,12.0,30.0,21.0,27.0,21.0,18.0,18.0,9.0,21.0,15.0,9.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
148,2022-01-07 04:00:00,15.0,24.0,15.0,24.0,21.0,18.0,15.0,9.0,27.0,12.0,6.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
149,2022-01-07 05:00:00,12.0,30.0,18.0,24.0,18.0,21.0,12.0,9.0,21.0,12.0,9.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
150,2022-01-07 06:00:00,21.0,36.0,30.0,42.0,24.0,27.0,21.0,21.0,33.0,27.0,9.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
151,2022-01-07 07:00:00,30.0,42.0,39.0,63.0,30.0,45.0,36.0,45.0,51.0,36.0,15.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
152,2022-01-07 08:00:00,24.0,39.0,36.0,48.0,39.0,39.0,24.0,48.0,42.0,36.0,12.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
153,2022-01-07 09:00:00,21.0,63.0,36.0,45.0,33.0,48.0,24.0,63.0,33.0,30.0,12.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
154,2022-01-07 10:00:00,21.0,72.0,45.0,45.0,30.0,54.0,27.0,60.0,39.0,33.0,9.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
155,2022-01-07 11:00:00,30.0,78.0,57.0,63.0,42.0,60.0,36.0,54.0,36.0,45.0,15.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
156,2022-01-07 12:00:00,30.0,84.0,45.0,63.0,39.0,54.0,36.0,51.0,51.0,36.0,15.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
157,2022-01-07 13:00:00,24.0,57.0,39.0,45.0,33.0,48.0,27.0,36.0,33.0,30.0,15.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
158,2022-01-07 14:00:00,21.0,48.0,36.0,42.0,27.0,39.0,27.0,33.0,33.0,33.0,9.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
159,2022-01-07 15:00:00,15.0,48.0,42.0,54.0,27.0,42.0,24.0,33.0,33.0,30.0,9.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
160,2022-01-07 16:00:00,21.0,72.0,42.0,57.0,30.0,39.0,30.0,33.0,45.0,36.0,12.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
161,2022-01-07 17:00:00,24.0,96.0,63.0,81.0,48.0,69.0,36.0,39.0,63.0,54.0,15.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
162,2022-01-07 18:00:00,39.0,135.0,84.0,123.0,78.0,99.0,63.0,42.0,87.0,81.0,21.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
163,2022-01-07 19:00:00,42.0,156.0,96.0,105.0,72.0,90.0,60.0,42.0,96.0,78.0,24.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
164,2022-01-07 20:00:00,45.0,135.0,87.0,117.0,66.0,81.0,63.0,42.0,99.0,81.0,24.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
165,2022-01-07 21:00:00,51.0,117.0,87.0,132.0,69.0,93.0,69.0,36.0,96.0,81.0,21.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
166,2022-01-07 22:00:00,45.0,99.0,72.0,120.0,72.0,81.0,72.0,24.0,105.0,84.0,24.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
167,2022-01-07 23:00:00,33.0,66.0,57.0,90.0,51.0,57.0,60.0,15.0,66.0,57.0,18.0,14.27777777777778,20.611111111111107,13.0,72.4206418571503
168,2022-01-08 00:00:00,24.0,54.0,36.0,60.0,36.0,42.0,39.0,12.0,45.0,36.0,12.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
169,2022-01-08 01:00:00,15.0,33.0,27.0,48.0,27.0,33.0,27.0,9.0,30.0,24.0,12.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
170,2022-01-08 02:00:00,15.0,30.0,18.0,33.0,24.0,24.0,18.0,9.0,30.0,18.0,6.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
171,2022-01-08 03:00:00,15.0,27.0,18.0,33.0,18.0,21.0,15.0,9.0,24.0,18.0,9.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
172,2022-01-08 04:00:00,9.0,24.0,18.0,27.0,18.0,18.0,15.0,9.0,21.0,15.0,6.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
173,2022-01-08 05:00:00,12.0,27.0,15.0,27.0,21.0,24.0,21.0,9.0,24.0,15.0,9.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
174,2022-01-08 06:00:00,18.0,30.0,24.0,33.0,21.0,27.0,24.0,15.0,27.0,21.0,6.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
175,2022-01-08 07:00:00,24.0,39.0,36.0,51.0,30.0,33.0,30.0,27.0,42.0,33.0,12.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
176,2022-01-08 08:00:00,36.0,45.0,45.0,60.0,33.0,48.0,33.0,33.0,51.0,42.0,15.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
177,2022-01-08 09:00:00,33.0,78.0,45.0,69.0,51.0,48.0,30.0,42.0,57.0,39.0,15.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
178,2022-01-08 10:00:00,24.0,96.0,48.0,66.0,42.0,51.0,36.0,48.0,57.0,42.0,12.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
179,2022-01-08 11:00:00,33.0,93.0,63.0,75.0,48.0,69.0,45.0,54.0,72.0,54.0,12.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
180,2022-01-08 12:00:00,36.0,99.0,63.0,78.0,51.0,72.0,51.0,39.0,69.0,54.0,18.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
181,2022-01-08 13:00:00,27.0,78.0,51.0,63.0,54.0,60.0,45.0,36.0,54.0,45.0,12.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
182,2022-01-08 14:00:00,27.0,63.0,39.0,54.0,42.0,45.0,33.0,39.0,48.0,33.0,9.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
183,2022-01-08 15:00:00,24.0,60.0,48.0,54.0,39.0,51.0,33.0,36.0,42.0,36.0,12.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
184,2022-01-08 16:00:00,30.0,81.0,51.0,69.0,48.0,60.0,39.0,39.0,51.0,48.0,12.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
185,2022-01-08 17:00:00,39.0,126.0,63.0,93.0,78.0,72.0,63.0,45.0,78.0,60.0,18.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
186,2022-01-08 18:00:00,57.0,171.0,96.0,129.0,84.0,90.0,69.0,48.0,102.0,87.0,24.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
187,2022-01-08 19:00:00,51.0,174.0,102.0,135.0,81.0,81.0,72.0,42.0,111.0,72.0,30.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
188,2022-01-08 20:00:00,45.0,159.0,93.0,126.0,75.0,90.0,72.0,48.0,114.0,81.0,30.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
189,2022-01-08 21:00:00,54.0,129.0,81.0,144.0,75.0,90.0,75.0,33.0,111.0,93.0,30.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
190,2022-01-08 22:00:00,48.0,111.0,75.0,126.0,78.0,75.0,72.0,27.0,102.0,87.0,27.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
191,2022-01-08 23:00:00,33.0,84.0,63.0,99.0,57.0,63.0,54.0,15.0,72.0,60.0,24.0,12.833333333333334,16.222222222222225,10.22222222222222,79.26595367347534
192,2022-01-09 00:00:00,24.0,54.0,45.0,57.0,42.0,39.0,30.0,12.0,51.0,36.0,18.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
193,2022-01-09 01:00:00,18.0,36.0,30.0,42.0,36.0,30.0,27.0,9.0,36.0,24.0,18.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
194,2022-01-09 02:00:00,15.0,27.0,21.0,33.0,30.0,24.0,24.0,9.0,30.0,21.0,18.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
195,2022-01-09 03:00:00,12.0,24.0,21.0,30.0,27.0,18.0,24.0,9.0,24.0,15.0,15.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
196,2022-01-09 04:00:00,12.0,27.0,18.0,27.0,21.0,21.0,15.0,9.0,24.0,15.0,12.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
197,2022-01-09 05:00:00,12.0,24.0,24.0,27.0,21.0,21.0,18.0,9.0,24.0,12.0,9.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
198,2022-01-09 06:00:00,15.0,36.0,30.0,39.0,27.0,24.0,18.0,21.0,33.0,21.0,6.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
199,2022-01-09 07:00:00,24.0,36.0,39.0,54.0,36.0,36.0,36.0,24.0,45.0,33.0,12.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
200,2022-01-09 08:00:00,33.0,54.0,48.0,63.0,39.0,51.0,42.0,33.0,60.0,42.0,15.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
201,2022-01-09 09:00:00,33.0,75.0,57.0,72.0,45.0,57.0,48.0,45.0,66.0,51.0,18.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
202,2022-01-09 10:00:00,30.0,87.0,66.0,78.0,69.0,63.0,51.0,54.0,66.0,63.0,18.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
203,2022-01-09 11:00:00,36.0,87.0,75.0,99.0,63.0,69.0,60.0,60.0,75.0,72.0,21.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
204,2022-01-09 12:00:00,48.0,96.0,78.0,102.0,57.0,72.0,63.0,51.0,93.0,72.0,18.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
205,2022-01-09 13:00:00,36.0,81.0,60.0,84.0,57.0,60.0,48.0,39.0,72.0,57.0,18.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
206,2022-01-09 14:00:00,24.0,66.0,57.0,75.0,48.0,57.0,42.0,33.0,63.0,48.0,18.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
207,2022-01-09 15:00:00,33.0,69.0,54.0,84.0,51.0,54.0,39.0,36.0,63.0,60.0,12.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
208,2022-01-09 16:00:00,45.0,90.0,66.0,99.0,51.0,63.0,54.0,42.0,75.0,66.0,15.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
209,2022-01-09 17:00:00,60.0,105.0,90.0,123.0,81.0,90.0,78.0,48.0,96.0,84.0,18.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
210,2022-01-09 18:00:00,66.0,168.0,93.0,159.0,90.0,102.0,87.0,48.0,126.0,93.0,24.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
211,2022-01-09 19:00:00,57.0,171.0,102.0,150.0,96.0,114.0,93.0,45.0,114.0,102.0,30.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
212,2022-01-09 20:00:00,57.0,162.0,108.0,147.0,87.0,99.0,84.0,45.0,126.0,93.0,33.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
213,2022-01-09 21:00:00,66.0,144.0,99.0,153.0,87.0,96.0,93.0,33.0,129.0,111.0,30.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
214,2022-01-09 22:00:00,54.0,105.0,87.0,138.0,69.0,75.0,81.0,21.0,105.0,84.0,30.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
215,2022-01-09 23:00:00,33.0,78.0,63.0,84.0,60.0,57.0,60.0,18.0,78.0,60.0,21.0,10.333333333333334,15.888888888888893,9.77777777777778,98.1601388340826
216,2022-01-10 00:00:00,24.0,60.0,45.0,60.0,39.0,39.0,48.0,12.0,54.0,39.0,12.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
217,2022-01-10 01:00:00,21.0,51.0,30.0,45.0,33.0,27.0,33.0,6.0,33.0,30.0,9.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
218,2022-01-10 02:00:00,15.0,36.0,27.0,36.0,24.0,24.0,18.0,9.0,30.0,24.0,9.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
219,2022-01-10 03:00:00,18.0,39.0,24.0,33.0,24.0,21.0,18.0,9.0,21.0,21.0,9.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
220,2022-01-10 04:00:00,12.0,39.0,18.0,27.0,21.0,21.0,18.0,9.0,21.0,21.0,9.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
221,2022-01-10 05:00:00,15.0,39.0,21.0,30.0,18.0,21.0,21.0,6.0,24.0,21.0,9.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
222,2022-01-10 06:00:00,24.0,39.0,33.0,54.0,27.0,33.0,24.0,27.0,39.0,33.0,9.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
223,2022-01-10 07:00:00,33.0,48.0,39.0,66.0,39.0,48.0,45.0,45.0,48.0,45.0,18.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
224,2022-01-10 08:00:00,27.0,57.0,48.0,66.0,33.0,48.0,36.0,54.0,48.0,48.0,18.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
225,2022-01-10 09:00:00,30.0,75.0,42.0,66.0,42.0,42.0,36.0,66.0,48.0,39.0,15.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
226,2022-01-10 10:00:00,30.0,87.0,54.0,66.0,39.0,48.0,33.0,66.0,42.0,48.0,12.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
227,2022-01-10 11:00:00,39.0,81.0,69.0,90.0,48.0,63.0,42.0,69.0,57.0,57.0,15.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
228,2022-01-10 12:00:00,30.0,87.0,60.0,84.0,45.0,66.0,51.0,51.0,66.0,63.0,21.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
229,2022-01-10 13:00:00,30.0,69.0,57.0,66.0,45.0,51.0,45.0,45.0,54.0,42.0,18.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
230,2022-01-10 14:00:00,30.0,60.0,51.0,63.0,39.0,48.0,33.0,39.0,51.0,39.0,15.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
231,2022-01-10 15:00:00,33.0,54.0,48.0,63.0,36.0,51.0,39.0,48.0,51.0,45.0,12.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
232,2022-01-10 16:00:00,30.0,75.0,57.0,93.0,42.0,57.0,42.0,39.0,54.0,54.0,15.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
233,2022-01-10 17:00:00,42.0,102.0,81.0,108.0,60.0,81.0,63.0,48.0,81.0,75.0,30.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
234,2022-01-10 18:00:00,60.0,165.0,99.0,150.0,96.0,114.0,87.0,42.0,114.0,84.0,30.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
235,2022-01-10 19:00:00,69.0,183.0,108.0,153.0,102.0,114.0,90.0,39.0,123.0,102.0,33.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
236,2022-01-10 20:00:00,66.0,174.0,102.0,168.0,90.0,120.0,93.0,36.0,126.0,111.0,39.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
237,2022-01-10 21:00:00,66.0,144.0,96.0,159.0,84.0,108.0,99.0,27.0,135.0,120.0,42.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
238,2022-01-10 22:00:00,57.0,102.0,81.0,138.0,75.0,90.0,87.0,21.0,111.0,87.0,36.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
239,2022-01-10 23:00:00,45.0,81.0,69.0,102.0,66.0,63.0,57.0,18.0,75.0,57.0,24.0,11.333333333333334,12.611111111111112,9.77777777777778,92.87276027346331
240,2022-01-11 00:00:00,30.0,54.0,42.0,69.0,48.0,45.0,42.0,12.0,54.0,36.0,18.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
241,2022-01-11 01:00:00,24.0,39.0,33.0,42.0,39.0,30.0,24.0,9.0,33.0,27.0,12.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
242,2022-01-11 02:00:00,18.0,27.0,24.0,36.0,30.0,24.0,24.0,9.0,30.0,21.0,12.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
243,2022-01-11 03:00:00,18.0,30.0,24.0,33.0,30.0,24.0,18.0,9.0,21.0,18.0,9.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
244,2022-01-11 04:00:00,15.0,27.0,24.0,30.0,27.0,21.0,15.0,12.0,24.0,15.0,12.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
245,2022-01-11 05:00:00,18.0,27.0,21.0,33.0,24.0,24.0,21.0,9.0,24.0,18.0,9.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
246,2022-01-11 06:00:00,27.0,39.0,33.0,51.0,24.0,27.0,27.0,24.0,39.0,30.0,12.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
247,2022-01-11 07:00:00,36.0,51.0,45.0,75.0,36.0,45.0,45.0,48.0,51.0,45.0,18.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
248,2022-01-11 08:00:00,27.0,60.0,42.0,60.0,27.0,42.0,30.0,48.0,48.0,42.0,27.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
249,2022-01-11 09:00:00,30.0,78.0,42.0,57.0,33.0,36.0,30.0,66.0,48.0,33.0,12.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
250,2022-01-11 10:00:00,27.0,84.0,42.0,60.0,45.0,45.0,36.0,72.0,42.0,36.0,12.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
251,2022-01-11 11:00:00,30.0,75.0,51.0,69.0,39.0,57.0,45.0,63.0,45.0,36.0,12.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
252,2022-01-11 12:00:00,33.0,90.0,54.0,78.0,45.0,57.0,45.0,54.0,60.0,45.0,24.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
253,2022-01-11 13:00:00,21.0,60.0,45.0,57.0,42.0,54.0,39.0,42.0,45.0,36.0,18.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
254,2022-01-11 14:00:00,27.0,51.0,36.0,45.0,36.0,39.0,30.0,39.0,42.0,27.0,15.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
255,2022-01-11 15:00:00,21.0,45.0,36.0,45.0,33.0,36.0,33.0,45.0,36.0,27.0,12.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
256,2022-01-11 16:00:00,27.0,78.0,39.0,60.0,36.0,39.0,30.0,39.0,45.0,36.0,9.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
257,2022-01-11 17:00:00,30.0,99.0,60.0,81.0,51.0,72.0,45.0,48.0,69.0,60.0,18.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
258,2022-01-11 18:00:00,48.0,129.0,87.0,123.0,90.0,93.0,66.0,45.0,96.0,81.0,24.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
259,2022-01-11 19:00:00,54.0,177.0,93.0,111.0,81.0,96.0,90.0,45.0,114.0,81.0,33.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
260,2022-01-11 20:00:00,54.0,147.0,90.0,132.0,84.0,96.0,96.0,45.0,123.0,93.0,30.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
261,2022-01-11 21:00:00,57.0,135.0,93.0,138.0,81.0,99.0,93.0,39.0,111.0,102.0,27.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
262,2022-01-11 22:00:00,54.0,96.0,90.0,138.0,72.0,84.0,84.0,27.0,90.0,90.0,33.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
263,2022-01-11 23:00:00,42.0,69.0,60.0,99.0,57.0,54.0,66.0,15.0,75.0,63.0,27.0,12.555555555555555,15.888888888888893,8.277777777777777,68.10614849822755
264,2022-01-12 00:00:00,33.0,54.0,45.0,63.0,45.0,39.0,39.0,15.0,48.0,39.0,15.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
265,2022-01-12 01:00:00,18.0,42.0,33.0,51.0,33.0,27.0,27.0,12.0,33.0,33.0,15.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
266,2022-01-12 02:00:00,12.0,30.0,27.0,42.0,27.0,24.0,21.0,12.0,27.0,24.0,15.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
267,2022-01-12 03:00:00,15.0,33.0,21.0,33.0,21.0,18.0,21.0,9.0,24.0,21.0,18.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
268,2022-01-12 04:00:00,12.0,30.0,24.0,36.0,24.0,18.0,18.0,9.0,24.0,21.0,15.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
269,2022-01-12 05:00:00,12.0,24.0,24.0,27.0,18.0,18.0,21.0,9.0,24.0,21.0,18.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
270,2022-01-12 06:00:00,24.0,42.0,33.0,51.0,30.0,33.0,30.0,21.0,39.0,33.0,15.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
271,2022-01-12 07:00:00,30.0,54.0,42.0,69.0,36.0,42.0,48.0,39.0,57.0,48.0,18.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
272,2022-01-12 08:00:00,30.0,45.0,45.0,60.0,36.0,42.0,30.0,45.0,51.0,45.0,21.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
273,2022-01-12 09:00:00,30.0,69.0,36.0,48.0,45.0,42.0,33.0,69.0,45.0,42.0,18.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
274,2022-01-12 10:00:00,27.0,84.0,48.0,45.0,48.0,42.0,30.0,60.0,42.0,39.0,12.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
275,2022-01-12 11:00:00,30.0,93.0,57.0,69.0,45.0,54.0,42.0,66.0,48.0,48.0,12.0,12.333333333333336,15.888888888888893,9.000000000000002,67.80054690753249
